AVGYLD,ELE,SLOPE,CURV,PRO,PLAN,EC_SH,EC_DP,BAND1,BAND2,BAND3,BAND4,VI_AVG
1157.3000488,1080.29,0.1252,0.001444,-0.0006580000000000001,0.000786,11.8000002,21.6000004,94,84,115,81,0.05602000000000001
1244.0999755999999,1080.32,0.1509,-0.017937,0.012128,-0.005809,12.5,20.7999992,96,83,119,79,0.05831
1217.1999512,1080.39,0.2523,-0.012044,0.003104,-0.008939,11.0,18.3999996,98,90,126,85,0.049589999999999995
1188.8000488,1080.5,0.2,0.006664,-0.004647,0.002017,8.1000004,15.0,98,87,126,86,0.04137
1174.4000244000001,1080.59,0.3049,-0.013992,0.015325,0.001333,8.199999799999999,17.5,88,86,125,83,0.06195
1094.3000488,1080.78,0.5177,0.014184,0.004295,0.018479,11.3000002,22.2000008,92,86,130,85,0.05946
1006.5,1080.91,0.4047,0.023787,-0.007668,0.016119,13.8999996,23.1000004,88,89,132,85,0.03898
895.5999756000001,1080.89,0.2562,0.0010119999999999999,0.008064,0.009077,14.800000199999998,27.100000399999995,88,87,124,82,0.03313
1030.1999512,1080.79,0.2556,-0.025967,0.007823,-0.018144,14.3999996,27.2000008,88,85,119,82,0.049280000000000004
1139.9000244000001,1080.69,0.177,-0.015944,0.006640999999999999,-0.009303,15.0,25.1000004,88,85,125,83,0.056979999999999996
1143.0,1080.59,0.3146,-0.000886,-0.013866999999999999,-0.014752000000000001,16.0,25.0,90,85,128,82,0.04069
1040.8000488,1080.34,0.7016,0.01311,-0.02305,-0.009940000000000001,14.5,22.7999992,88,82,118,80,0.042660000000000003
1149.5,1079.96,0.6679999999999999,-0.045245,0.02074,-0.024505000000000002,14.0,20.5,90,85,114,82,0.04189
1257.5999755999999,1080.6,0.3602,0.008081999999999999,-0.008490000000000001,-0.000408,11.5,26.399999600000005,98,95,135,90,0.05744
1229.0999755999999,1080.41,0.40299999999999997,-0.011172,0.006789,-0.004382,12.8999996,25.8999996,96,91,118,84,0.06334
1308.3000488,1080.27,0.213,-0.016701,0.012364,-0.004337,14.699999800000002,28.100000399999995,94,90,116,80,0.05708
1224.5,1080.23,0.1315,-0.002248,-0.001048,-0.003296,14.6000004,27.5,96,86,119,80,0.0562
1241.3000488,1080.22,0.16,0.010598,-0.0032689999999999998,0.0073290000000000004,12.5,22.6000004,92,85,120,82,0.060860000000000004
1221.0,1080.18,0.1413,-0.004646,0.002996,-0.0016489999999999999,12.5,23.5,94,85,113,81,0.06552000000000001
1266.4000244000001,1080.15,0.1036,-0.011647,0.00432,-0.007326999999999999,14.0,24.2999992,88,83,109,79,0.06286
1223.4000244000001,1080.19,0.1805,-9.499999999999999e-05,0.002442,0.002346,13.0,24.3999996,90,84,120,81,0.060610000000000004
1171.8000488,1080.26,0.1606,0.012112000000000001,-0.008076999999999999,0.004035,11.8999996,22.5,94,86,119,82,0.06306
1186.1999512,1080.29,0.0862,0.002956,-0.0040880000000000005,-0.001132,12.3999996,22.3999996,92,85,113,81,0.06365
1168.6999512,1080.35,0.1843,0.00217,0.002043,0.004213000000000001,11.8999996,20.6000004,94,87,116,82,0.059120000000000006
1115.3000488,1080.43,0.155,0.00688,3.4e-05,0.006914,11.3000002,19.8999996,90,85,117,82,0.06465
1192.9000244000001,1080.49,0.2698,-0.010693000000000001,0.009387999999999999,-0.0013050000000000002,11.8999996,22.2999992,88,84,120,81,0.07439
1214.0999755999999,1080.61,0.3742,-0.013106,0.008073,-0.005034,13.0,23.6000004,88,84,128,82,0.06439
1065.8000488,1080.72,0.3467,-0.030029000000000004,0.007667,-0.022362,14.199999800000002,25.2000008,88,86,131,82,0.0464
853.9000243999999,1080.84,0.1983,0.007589,-0.009723,-0.002135,14.0,26.1000004,94,85,125,83,0.031580000000000004
901.0999756000001,1080.84,0.212,0.021446,-0.008071,0.013374,14.800000199999998,27.7999992,92,85,126,84,0.03634
1043.0999756,1080.72,0.2954,0.011935,-0.000975,0.01096,16.0,26.2000008,88,85,127,84,0.04174
1078.0,1080.57,0.3839,0.035179,-0.021546,0.013633000000000001,17.7000008,25.2999992,88,86,128,84,0.03909
940.0,1080.27,0.8784,0.033433,-0.02131,0.012124,16.0,25.8999996,86,82,125,82,0.03607
1104.5,1079.82,0.6869,-0.04735,0.038610000000000005,-0.008740000000000001,14.5,22.5,94,85,116,83,0.01123
1413.8000488,1080.34,0.3527,-0.018902000000000002,0.010475,-0.008427,13.1000004,27.0,96,87,124,86,0.06276
1311.9000244000001,1080.22,0.1399,-0.013174000000000002,0.0077280000000000005,-0.005447,14.0,27.899999600000005,94,85,122,81,0.060239999999999995
1308.6999512,1080.18,0.1128,0.0014789999999999998,-0.001506,-2.7000000000000002e-05,15.1000004,29.2000008,88,85,114,80,0.06262999999999999
1234.9000244000001,1080.14,0.1306,-0.009319,0.0038299999999999996,-0.005489,13.6000004,23.2000008,98,85,110,80,0.06362000000000001
1254.8000488,1080.13,0.0935,-0.00081,0.001941,0.001132,13.800000199999998,25.2999992,86,85,110,80,0.06751
1262.5,1080.14,0.0506,-0.001008,0.001911,0.0009029999999999999,14.3999996,25.7999992,90,85,109,78,0.0712
1196.8000488,1080.15,0.0707,-0.011662,0.007514,-0.004148,15.0,26.2000008,90,85,115,78,0.07401
1232.5999755999999,1080.18,0.1489,-0.014440999999999999,0.010620000000000001,-0.003822,12.8999996,24.7999992,92,88,120,79,0.06911
1274.5999755999999,1080.23,0.177,-0.009404000000000001,0.001527,-0.007877,11.3000002,20.3999996,90,87,117,80,0.06896000000000001
1257.0,1080.31,0.1948,-0.0050409999999999995,0.000261,-0.0047799999999999995,11.3000002,21.7000008,92,85,116,81,0.0639
1204.8000488,1080.38,0.1054,0.002569,-0.003339,-0.0007700000000000001,11.8000002,22.5,86,85,117,80,0.06759
1267.1999512,1080.43,0.1822,-0.028256,0.017157,-0.011099,13.0,25.6000004,84,85,120,82,0.07675
1177.3000488,1080.56,0.3001,0.000452,-0.0025210000000000002,-0.002069,12.5,24.1000004,88,85,123,81,0.06679
1144.0,1080.71,0.3369,-0.005177,0.004782,-0.000395,14.1000004,25.2000008,90,84,121,82,0.04668
1048.3000488,1080.86,0.2054,0.032339,-0.022795,0.009544,14.5,27.0,92,84,122,84,0.03568
978.4000243999999,1080.84,0.2597,0.023024,-0.014293,0.008732,15.5,26.600000399999995,90,84,120,82,0.03708
1038.9000244,1080.68,0.3748,0.00037400000000000004,-0.005594,-0.005220000000000001,19.3999996,28.100000399999995,88,84,125,83,0.038919999999999996
1072.0999756,1080.46,0.5764,0.009004999999999999,-0.020085,-0.011079,17.1000004,26.2000008,88,84,125,82,0.02802
1016.2000122000002,1080.11,0.8713,0.000389,-0.0018059999999999999,-0.001417,15.699999800000002,27.899999600000005,90,86,121,84,0.004079999999999999
1470.4000244000001,1080.18,0.2137,-0.0016809999999999998,-0.000999,-0.00268,14.1000004,24.6000004,94,85,114,79,0.06792999999999999
1220.9000244000001,1080.11,0.2154,0.008079000000000001,-0.009066,-0.000987,14.0,26.2000008,92,83,108,76,0.0665
1322.5999755999999,1080.08,0.192,0.006533,-0.010126000000000001,-0.003593,14.3999996,25.5,88,81,106,77,0.06568
1294.3000488,1080.09,0.1273,0.002139,-0.006762000000000001,-0.0046229999999999995,16.7999992,30.7000008,90,84,107,78,0.06845
1216.0999755999999,1080.13,0.0957,0.003397,-0.002096,0.001301,16.5,29.100000399999995,88,85,105,76,0.07509
1217.5,1080.15,0.0572,0.008651,-0.006288,0.002363,15.8999996,26.7999992,88,85,110,76,0.07612000000000001
1279.3000488,1080.16,0.0604,-0.001585,0.0015119999999999999,-7.3e-05,15.0,28.5,90,84,117,78,0.0771
1259.3000488,1080.21,0.1387,-0.001308,0.00255,0.001242,14.3999996,27.5,92,84,115,78,0.0759
1296.3000488,1080.29,0.1556,0.0027300000000000002,0.000587,0.003317,12.8999996,23.0,90,84,113,77,0.07134
1250.8000488,1080.35,0.1302,0.009469,-0.004372,0.005096,12.3999996,22.2000008,90,83,112,76,0.07647000000000001
1248.3000488,1080.41,0.2257,2.4e-05,0.007893,0.007917,13.5,25.8999996,90,85,113,80,0.07792
1192.8000488,1080.55,0.3452,0.013909999999999999,0.000184,0.014094,13.3999996,26.1000004,92,85,117,82,0.06989
1044.4000244,1080.72,0.3749,0.015628,-0.005196,0.010431999999999999,14.3999996,25.3999996,88,87,122,82,0.04682
917.5,1080.86,0.156,0.025981,-0.017772,0.008208,15.5,24.8999996,88,87,125,85,0.031639999999999995
1042.6999512,1080.82,0.2405,-0.010383,-0.003914,-0.014297,15.800000199999998,24.7999992,88,88,130,88,0.032330000000000005
972.9000243999999,1080.69,0.3895,0.013665,-0.017407,-0.003742,15.6000004,25.3999996,88,88,126,87,0.02102
953.4000243999999,1080.38,0.746,-0.0061270000000000005,-0.010245,-0.016373,15.300000199999998,26.399999600000005,92,87,125,85,-0.00905
1353.6999512,1079.95,0.2529,-0.026920999999999997,0.010756,-0.016165000000000002,18.0,26.2000008,86,83,101,75,0.06502999999999999
1251.1999512,1080.02,0.2491,-0.0045780000000000005,-0.006367,-0.010945,17.8999996,28.600000399999995,88,86,105,76,0.05785
1249.5999755999999,1080.1,0.1102,0.006444,-0.007537,-0.001093,17.2000008,29.5,86,85,108,75,0.06616
1286.5,1080.13,0.0557,-0.003254,-0.000334,-0.003588,18.3999996,31.7999992,88,83,109,74,0.0775
1268.4000244000001,1080.15,0.052000000000000005,-0.009823,0.006289,-0.0035340000000000002,16.8999996,30.600000399999995,90,81,109,78,0.0772
1186.5999755999999,1080.2,0.1312,-0.0034409999999999996,0.000857,-0.002584,17.3999996,33.5999985,88,81,110,79,0.07432000000000001
1206.8000488,1080.26,0.1201,-0.004809000000000001,0.001318,-0.0034909999999999997,16.0,29.2999992,92,81,110,77,0.07717
1183.0999755999999,1080.3,0.1011,-0.006275,0.004368,-0.001907,15.199999800000002,25.8999996,92,80,109,74,0.0792
1242.6999512,1080.35,0.1849,-0.027288999999999997,0.012938999999999999,-0.01435,16.8999996,31.399999600000005,90,82,107,77,0.07867
1215.8000488,1080.47,0.2766,-0.009295,0.002673,-0.006623,16.7999992,31.5,92,83,109,81,0.07322999999999999
1197.5,1080.61,0.414,-0.009918000000000001,0.014998,0.0050799999999999994,15.8999996,28.600000399999995,94,86,124,85,0.0493
1014.0,1080.82,0.4096,0.032542,-0.025741000000000003,0.006801000000000001,14.5,24.7000008,90,94,133,90,0.037689999999999994
888.2000122000002,1080.89,0.188,0.030736000000000003,-0.021621,0.009115,13.6000004,24.5,90,89,120,82,0.014719999999999999
1176.8000488,1079.98,0.2349,-0.008937,0.0008029999999999999,-0.008134,21.7000008,34.2000008,90,85,106,76,0.03702
1088.0999755999999,1080.08,0.1458,-0.003493,-0.004093,-0.007586,19.2000008,32.200000800000005,90,86,115,79,0.03971
1143.4000244000001,1080.13,0.0851,0.000858,-0.0028239999999999997,-0.0019649999999999997,17.7000008,29.7999992,90,85,114,78,0.061720000000000004
1216.0,1080.16,0.0726,-0.005901,0.004416,-0.001485,16.8999996,29.899999600000005,86,83,110,77,0.07081
1262.4000244000001,1080.2,0.1247,-0.012969999999999999,0.005569,-0.0074010000000000005,16.7999992,30.0,92,84,114,79,0.07156
1258.4000244000001,1080.26,0.1409,-0.004613,-0.00010700000000000001,-0.004721,16.399999599999997,31.399999600000005,90,84,113,80,0.07151
1217.0,1080.31,0.0861,0.00045,0.0009140000000000001,0.001364,16.2000008,30.399999600000005,90,85,117,80,0.07693
1216.0999755999999,1080.35,0.1298,-0.006973999999999999,0.005521,-0.0014529999999999999,16.7999992,32.200000800000005,94,84,113,77,0.06333
1106.0999755999999,1080.43,0.17600000000000002,0.005954,0.0034950000000000003,0.009448,16.2000008,31.600000399999995,92,79,105,75,0.05964
1182.0,1080.49,0.2724,-0.028837,0.018432,-0.010405,16.0,29.7000008,90,83,113,80,0.05587
1136.9000244000001,1080.68,0.5549,-0.019659,0.004692,-0.014967,13.0,25.2000008,90,86,113,79,0.02408
1284.4000244000001,1080.22,0.2348,-0.0103,0.011328,0.0010279999999999998,15.800000199999998,27.7000008,92,91,126,84,0.04194
1221.1999512,1080.28,0.2956,-0.008392,0.01054,0.002148,14.800000199999998,24.7999992,92,91,124,84,0.053739999999999996
1240.4000244000001,1080.33,0.2703,-0.012997,0.009197,-0.0038,14.0,26.2999992,92,88,125,85,0.055189999999999996
1189.5,1080.36,0.1936,-0.008859,0.010071,0.001212,14.699999800000002,29.7999992,96,91,134,89,0.05536
1286.0999755999999,1080.38,0.1662,-0.017439,0.009423,-0.008015999999999999,18.2000008,32.200000800000005,94,95,129,86,0.05919
